RecipeIndex,ResultItemId,ResultItemName,ResultAmount,Ingredients,CraftingStations,Conditions
2691,1039,ItemName.BrightOrangeDye,1,1008:ItemName.OrangeDyex1;1037:ItemName.SilverDyex1,DyeVat,
2692,1040,ItemName.BrightYellowDye,1,1009:ItemName.YellowDyex1;1037:ItemName.SilverDyex1,DyeVat,
2693,1041,ItemName.BrightLimeDye,1,1010:ItemName.LimeDyex1;1037:ItemName.SilverDyex1,DyeVat,
2694,1042,ItemName.BrightGreenDye,1,1011:ItemName.GreenDyex1;1037:ItemName.SilverDyex1,DyeVat,
2695,1043,ItemName.BrightTealDye,1,1012:ItemName.TealDyex1;1037:ItemName.SilverDyex1,DyeVat,
2696,1044,ItemName.BrightCyanDye,1,1013:ItemName.CyanDyex1;1037:ItemName.SilverDyex1,DyeVat,
2697,1045,ItemName.BrightSkyBlueDye,1,1014:ItemName.SkyBlueDyex1;1037:ItemName.SilverDyex1,DyeVat,
2698,1046,ItemName.BrightBlueDye,1,1015:ItemName.BlueDyex1;1037:ItemName.SilverDyex1,DyeVat,
2699,1047,ItemName.BrightPurpleDye,1,1016:ItemName.PurpleDyex1;1037:ItemName.SilverDyex1,DyeVat,
2700,1048,ItemName.BrightVioletDye,1,1017:ItemName.VioletDyex1;1037:ItemName.SilverDyex1,DyeVat,
2701,1049,ItemName.BrightPinkDye,1,1018:ItemName.PinkDyex1;1037:ItemName.SilverDyex1,DyeVat,
2702,2876,ItemName.BrightBrownDye,1,2874:ItemName.BrownDyex1;1037:ItemName.SilverDyex1,DyeVat,
2703,1051,ItemName.RedandSilverDye,1,1007:ItemName.RedDyex1;1037:ItemName.SilverDyex1,DyeVat,
2704,1052,ItemName.OrangeandSilverDye,1,1008:ItemName.OrangeDyex1;1037:ItemName.SilverDyex1,DyeVat,
2705,1053,ItemName.YellowandSilverDye,1,1009:ItemName.YellowDyex1;1037:ItemName.SilverDyex1,DyeVat,
2706,1054,ItemName.LimeandSilverDye,1,1010:ItemName.LimeDyex1;1037:ItemName.SilverDyex1,DyeVat,
2707,1055,ItemName.GreenandSilverDye,1,1011:ItemName.GreenDyex1;1037:ItemName.SilverDyex1,DyeVat,
2708,1056,ItemName.TealandSilverDye,1,1012:ItemName.TealDyex1;1037:ItemName.SilverDyex1,DyeVat,
2709,1057,ItemName.CyanandSilverDye,1,1013:ItemName.CyanDyex1;1037:ItemName.SilverDyex1,DyeVat,
2710,1058,ItemName.SkyBlueandSilverDye,1,1014:ItemName.SkyBlueDyex1;1037:ItemName.SilverDyex1,DyeVat,
2711,1059,ItemName.BlueandSilverDye,1,1015:ItemName.BlueDyex1;1037:ItemName.SilverDyex1,DyeVat,
2712,1060,ItemName.PurpleandSilverDye,1,1016:ItemName.PurpleDyex1;1037:ItemName.SilverDyex1,DyeVat,
2713,1061,ItemName.VioletandSilverDye,1,1017:ItemName.VioletDyex1;1037:ItemName.SilverDyex1,DyeVat,
2714,1062,ItemName.PinkandSilverDye,1,1018:ItemName.PinkDyex1;1037:ItemName.SilverDyex1,DyeVat,
2715,2877,ItemName.BrownAndSilverDye,1,2874:ItemName.BrownDyex1;1037:ItemName.SilverDyex1,DyeVat,
2716,3559,ItemName.SilverAndBlackDye,1,1037:ItemName.SilverDyex1;1050:ItemName.BlackDyex1,DyeVat,
2717,3557,ItemName.BlackAndWhiteDye,1,1037:ItemName.SilverDyex1;1050:ItemName.BlackDyex1,DyeVat,
2718,3558,ItemName.BrightSilverDye,1,1037:ItemName.SilverDyex2,DyeVat,
2719,3562,ItemName.PinkGelDye,1,3561:ItemName.GelDyex1;3111:ItemName.PinkGelx10,DyeVat,
2720,3535,ItemName.ShiftingPearlSandsDye,1,3533:ItemName.ShiftingSandsDyex1;502:ItemName.CrystalShardx20,DyeVat,
2721,3526,ItemName.SolarDye,1,126:ItemName.BottledWaterx1;3458:ItemName.FragmentSolarx10,DyeVat,
2722,3528,ItemName.VortexDye,1,126:ItemName.BottledWaterx1;3456:ItemName.FragmentVortexx10,DyeVat,
2723,3527,ItemName.NebulaDye,1,126:ItemName.BottledWaterx1;3457:ItemName.FragmentNebulax10,DyeVat,
2724,3529,ItemName.StardustDye,1,126:ItemName.BottledWaterx1;3459:ItemName.FragmentStardustx10,DyeVat,
2725,3530,ItemName.VoidDye,1,126:ItemName.BottledWaterx1;3467:ItemName.LunarBarx5,DyeVat,
2726,2750,ItemName.MeteorStaff,1,117:ItemName.MeteoriteBarx20;501:ItemName.PixieDustx10;520:ItemName.SoulofLightx10,MythrilAnvil,
2727,394,ItemName.DivingGear,1,187:ItemName.Flipperx1;268:ItemName.DivingHelmetx1,TinkerersWorkbench,
2728,1860,ItemName.JellyfishDivingGear,1,394:ItemName.DivingGearx1;1303:ItemName.JellyfishNecklacex1,TinkerersWorkbench,
2729,1861,ItemName.ArcticDivingGear,1,1860:ItemName.JellyfishDivingGearx1;950:ItemName.IceSkatesx1,TinkerersWorkbench,
2730,395,ItemName.GPS,1,17:ItemName.GoldWatchx1;18:ItemName.DepthMeterx1;393:ItemName.Compassx1,TinkerersWorkbench,
2731,395,ItemName.GPS,1,709:ItemName.PlatinumWatchx1;18:ItemName.DepthMeterx1;393:ItemName.Compassx1,TinkerersWorkbench,NotDecraftable
2732,3036,ItemName.FishFinder,1,3120:ItemName.FishermansGuidex1;3037:ItemName.WeatherRadiox1;3096:ItemName.Sextantx1,TinkerersWorkbench,
2733,3121,ItemName.GoblinTech,1,3102:ItemName.MetalDetectorx1;3099:ItemName.Stopwatchx1;3119:ItemName.DPSMeterx1,TinkerersWorkbench,
2734,3122,ItemName.REK,1,3095:ItemName.TallyCounterx1;3118:ItemName.LifeformAnalyzerx1;3084:ItemName.Radarx1,TinkerersWorkbench,
2735,3123,ItemName.PDA,1,395:ItemName.GPSx1;3036:ItemName.FishFinderx1;3121:ItemName.GoblinTechx1;3122:ItemName.REKx1,TinkerersWorkbench,
2736,50,ItemName.MagicMirror,1,170:ItemName.Glassx10;19:ItemName.GoldBarx8;182:ItemName.Diamondx3,Furnaces,
2737,50,ItemName.MagicMirror,1,170:ItemName.Glassx10;706:ItemName.PlatinumBarx8;182:ItemName.Diamondx3,Furnaces,NotDecraftable
2738,3124,ItemName.CellPhone,1,3123:ItemName.PDAx1;50:ItemName.MagicMirrorx1,TinkerersWorkbench,
2739,3124,ItemName.CellPhone,1,3123:ItemName.PDAx1;3199:ItemName.IceMirrorx1,TinkerersWorkbench,NotDecraftable
2740,5437,ItemName.ShellphoneDummy,1,3124:ItemName.CellPhonex1;4263:ItemName.MagicConchx1;4819:ItemName.DemonConchx1,TinkerersWorkbench,
2741,4000,ItemName.MagnetFlower,1,555:ItemName.ManaFlowerx1;2219:ItemName.CelestialMagnetx1,TinkerersWorkbench,
2742,4001,ItemName.ManaCloak,1,555:ItemName.ManaFlowerx1;532:ItemName.StarCloakx1,TinkerersWorkbench,
2743,3996,ItemName.FrogWebbing,1,2423:ItemName.FrogLegx1;976:ItemName.TigerClimbingGearx1,TinkerersWorkbench,
2744,3994,ItemName.FrogFlipper,1,2423:ItemName.FrogLegx1;187:ItemName.Flipperx1,TinkerersWorkbench,
2745,3995,ItemName.FrogGear,1,3994:ItemName.FrogFlipperx1;976:ItemName.TigerClimbingGearx1,TinkerersWorkbench,
2746,3995,ItemName.FrogGear,1,3996:ItemName.FrogWebbingx1;187:ItemName.Flipperx1,TinkerersWorkbench,NotDecraftable
2747,3997,ItemName.FrozenShield,1,938:ItemName.PaladinsShieldx1;1253:ItemName.FrozenTurtleShellx1,TinkerersWorkbench,
2748,3998,ItemName.HeroShield,1,938:ItemName.PaladinsShieldx1;3016:ItemName.FleshKnucklesx1,TinkerersWorkbench,
2749,4008,ItemName.UltrabrightHelmet,1,88:ItemName.MiningHelmetx1;3109:ItemName.NightVisionHelmetx1,TinkerersWorkbench,
2750,3992,ItemName.BerserkerGlove,1,897:ItemName.PowerGlovex1;3016:ItemName.FleshKnucklesx1,TinkerersWorkbench,
2751,4006,ItemName.StalkersQuiver,1,1321:ItemName.MagicQuiverx1;3015:ItemName.PutridScentx1,TinkerersWorkbench,
2752,4005,ItemName.ReconScope,1,1858:ItemName.SniperScopex1;3015:ItemName.PutridScentx1,TinkerersWorkbench,
2753,3991,ItemName.ArcaneFlower,1,555:ItemName.ManaFlowerx1;3015:ItemName.PutridScentx1,TinkerersWorkbench,
2754,4007,ItemName.StingerNecklace,1,3212:ItemName.SharkToothNecklacex1;1132:ItemName.HoneyCombx1,TinkerersWorkbench,
2755,3990,ItemName.AmphibianBoots,1,3200:ItemName.SailfishBootsx1;2423:ItemName.FrogLegx1,TinkerersWorkbench,
2756,4002,ItemName.MoltenQuiver,1,1321:ItemName.MagicQuiverx1;1322:ItemName.MagmaStonex1,TinkerersWorkbench,
2757,3993,ItemName.FairyBoots,1,405:ItemName.SpectreBootsx1;3017:ItemName.FlowerBootsx1,TinkerersWorkbench,
2758,396,ItemName.ObsidianHorseshoe,1,158:ItemName.LuckyHorseshoex1;193:ItemName.ObsidianSkullx1,TinkerersWorkbench,
2759,397,ItemName.ObsidianShield,1,156:ItemName.CobaltShieldx1;193:ItemName.ObsidianSkullx1,TinkerersWorkbench,
2760,1613,ItemName.AnkhShield,1,397:ItemName.ObsidianShieldx1;1612:ItemName.AnkhCharmx1,TinkerersWorkbench,
2761,1724,ItemName.FartinaJar,1,53:ItemName.CloudinaBottlex1;215:ItemName.WhoopieCushionx1,TinkerersWorkbench,
2762,399,ItemName.CloudinaBalloon,1,53:ItemName.CloudinaBottlex1;159:ItemName.ShinyRedBalloonx1,TinkerersWorkbench,
2763,1163,ItemName.BlizzardinaBalloon,1,987:ItemName.BlizzardinaBottlex1;159:ItemName.ShinyRedBalloonx1,TinkerersWorkbench,
2764,983,ItemName.SandstorminaBalloon,1,857:ItemName.SandstorminaBottlex1;159:ItemName.ShinyRedBalloonx1,TinkerersWorkbench,
2765,1863,ItemName.FartInABalloon,1,1724:ItemName.FartinaJarx1;159:ItemName.ShinyRedBalloonx1,TinkerersWorkbench,
2766,3241,ItemName.SharkronBalloon,1,3201:ItemName.TsunamiInABottlex1;3225:ItemName.BalloonPufferfishx1,TinkerersWorkbench,
2767,1250,ItemName.BlueHorseshoeBalloon,1,399:ItemName.CloudinaBalloonx1;158:ItemName.LuckyHorseshoex1,TinkerersWorkbench,
2768,1251,ItemName.WhiteHorseshoeBalloon,1,1163:ItemName.BlizzardinaBalloonx1;158:ItemName.LuckyHorseshoex1,TinkerersWorkbench,
2769,1252,ItemName.YellowHorseshoeBalloon,1,983:ItemName.SandstorminaBalloonx1;158:ItemName.LuckyHorseshoex1,TinkerersWorkbench,
2770,3250,ItemName.BalloonHorseshoeFart,1,1863:ItemName.FartInABalloonx1;158:ItemName.LuckyHorseshoex1,TinkerersWorkbench,
2771,3251,ItemName.BalloonHorseshoeHoney,1,1249:ItemName.HoneyBalloonx1;158:ItemName.LuckyHorseshoex1,TinkerersWorkbench,
2772,3252,ItemName.BalloonHorseshoeSharkron,1,3241:ItemName.SharkronBalloonx1;158:ItemName.LuckyHorseshoex1,TinkerersWorkbench,
2773,1164,ItemName.BundleofBalloons,1,399:ItemName.CloudinaBalloonx1;1163:ItemName.BlizzardinaBalloonx1;983:ItemName.SandstorminaBalloonx1,TinkerersWorkbench,
2774,5331,ItemName.HorseshoeBundle,1,1164:ItemName.BundleofBalloonsx1;158:ItemName.LuckyHorseshoex1,TinkerersWorkbench,NotDecraftable
2775,5331,ItemName.HorseshoeBundle,1,399:ItemName.CloudinaBalloonx1;1163:ItemName.BlizzardinaBalloonx1;983:ItemName.SandstorminaBalloonx1;158:ItemName.LuckyHorseshoex1,TinkerersWorkbench,
2776,5331,ItemName.HorseshoeBundle,1,1250:ItemName.BlueHorseshoeBalloonx1;1163:ItemName.BlizzardinaBalloonx1;983:ItemName.SandstorminaBalloonx1,TinkerersWorkbench,NotDecraftable
2777,5331,ItemName.HorseshoeBundle,1,1251:ItemName.WhiteHorseshoeBalloonx1;399:ItemName.CloudinaBalloonx1;983:ItemName.SandstorminaBalloonx1,TinkerersWorkbench,NotDecraftable
2778,5331,ItemName.HorseshoeBundle,1,1252:ItemName.YellowHorseshoeBalloonx1;399:ItemName.CloudinaBalloonx1;1163:ItemName.BlizzardinaBalloonx1,TinkerersWorkbench,NotDecraftable
2779,1249,ItemName.HoneyBalloon,1,159:ItemName.ShinyRedBalloonx1;1132:ItemName.HoneyCombx1,TinkerersWorkbench,
2780,857,ItemName.SandstorminaBottle,1,53:ItemName.CloudinaBottlex1;3783:ItemName.AncientBattleArmorMaterialx1,CrystalBall,NotDecraftable
2781,987,ItemName.BlizzardinaBottle,1,53:ItemName.CloudinaBottlex1;2161:ItemName.FrostCorex1,CrystalBall,NotDecraftable
2782,405,ItemName.SpectreBoots,1,54:ItemName.HermesBootsx1;128:ItemName.RocketBootsx1,TinkerersWorkbench,
2783,405,ItemName.SpectreBoots,1,1579:ItemName.FlurryBootsx1;128:ItemName.RocketBootsx1,TinkerersWorkbench,NotDecraftable
2784,405,ItemName.SpectreBoots,1,3200:ItemName.SailfishBootsx1;128:ItemName.RocketBootsx1,TinkerersWorkbench,NotDecraftable
2785,405,ItemName.SpectreBoots,1,4055:ItemName.SandBootsx1;128:ItemName.RocketBootsx1,TinkerersWorkbench,NotDecraftable
2786,898,ItemName.LightningBoots,1,405:ItemName.SpectreBootsx1;212:ItemName.AnkletoftheWindx1;285:ItemName.Agletx1,TinkerersWorkbench,
2787,1862,ItemName.FrostsparkBoots,1,898:ItemName.LightningBootsx1;950:ItemName.IceSkatesx1,TinkerersWorkbench,
2788,5000,ItemName.TerrasparkBoots,1,1862:ItemName.FrostsparkBootsx1;908:ItemName.LavaWadersx1,TinkerersWorkbench,
2789,193,ItemName.ObsidianSkull,1,173:ItemName.Obsidianx20,Furnaces,
2790,3999,ItemName.LavaSkull,1,193:ItemName.ObsidianSkullx1;906:ItemName.LavaCharmx1,TinkerersWorkbench,
2791,4004,ItemName.ObsidianSkullRose,1,193:ItemName.ObsidianSkullx1;1323:ItemName.ObsidianRosex1,TinkerersWorkbench,
2792,4003,ItemName.MoltenSkullRose,1,4004:ItemName.ObsidianSkullRosex1;906:ItemName.LavaCharmx1,TinkerersWorkbench,NotDecraftable
2793,4003,ItemName.MoltenSkullRose,1,3999:ItemName.LavaSkullx1;1323:ItemName.ObsidianRosex1,TinkerersWorkbench,
2794,4003,ItemName.MoltenSkullRose,1,3999:ItemName.LavaSkullx1;4004:ItemName.ObsidianSkullRosex1,TinkerersWorkbench,NotDecraftable
2795,4038,ItemName.MoltenCharm,1,906:ItemName.LavaCharmx1;193:ItemName.ObsidianSkullx1,TinkerersWorkbench,
2796,907,ItemName.ObsidianWaterWalkingBoots,1,863:ItemName.WaterWalkingBootsx1;193:ItemName.ObsidianSkullx1,TinkerersWorkbench,
2797,908,ItemName.LavaWaders,1,907:ItemName.ObsidianWaterWalkingBootsx1;906:ItemName.LavaCharmx1;1323:ItemName.ObsidianRosex1,TinkerersWorkbench,
2798,908,ItemName.LavaWaders,1,4038:ItemName.MoltenCharmx1;863:ItemName.WaterWalkingBootsx1;1323:ItemName.ObsidianRosex1,TinkerersWorkbench,NotDecraftable
2799,908,ItemName.LavaWaders,1,4038:ItemName.MoltenCharmx1;907:ItemName.ObsidianWaterWalkingBootsx1;1323:ItemName.ObsidianRosex1,TinkerersWorkbench,NotDecraftable
2800,908,ItemName.LavaWaders,1,4003:ItemName.MoltenSkullRosex1;907:ItemName.ObsidianWaterWalkingBootsx1,TinkerersWorkbench,NotDecraftable
2801,908,ItemName.LavaWaders,1,4003:ItemName.MoltenSkullRosex1;863:ItemName.WaterWalkingBootsx1,TinkerersWorkbench,NotDecraftable
2802,4874,ItemName.HellfireTreads,1,4822:ItemName.FlameWakerBootsx1;405:ItemName.SpectreBootsx1,TinkerersWorkbench,
2803,555,ItemName.ManaFlower,1,223:ItemName.NaturesGiftx1;189:ItemName.ManaPotionx1,TinkerersWorkbench,
2804,3034,ItemName.CoinRing,1,3033:ItemName.GoldRingx1;855:ItemName.LuckyCoinx1,TinkerersWorkbench,
2805,3035,ItemName.GreedyRing,1,3034:ItemName.CoinRingx1;854:ItemName.DiscountCardx1,TinkerersWorkbench,
2806,897,ItemName.PowerGlove,1,536:ItemName.TitanGlovex1;211:ItemName.FeralClawsx1,TinkerersWorkbench,
2807,936,ItemName.MechanicalGlove,1,897:ItemName.PowerGlovex1;935:ItemName.AvengerEmblemx1,TinkerersWorkbench,
2808,1343,ItemName.FireGauntlet,1,1322:ItemName.MagmaStonex1;936:ItemName.MechanicalGlovex1,TinkerersWorkbench,
2809,1864,ItemName.PapyrusScarab,1,1845:ItemName.NecromanticScrollx1;1167:ItemName.HerculesBeetlex1,TinkerersWorkbench,
2810,982,ItemName.ManaRegenerationBand,1,111:ItemName.BandofStarpowerx1;49:ItemName.BandofRegenerationx1,TinkerersWorkbench,
2811,1595,ItemName.MagicCuffs,1,982:ItemName.ManaRegenerationBandx1;216:ItemName.Shacklex1,TinkerersWorkbench,
2812,2221,ItemName.CelestialCuffs,1,2219:ItemName.CelestialMagnetx1;1595:ItemName.MagicCuffsx1,TinkerersWorkbench,
2813,2220,ItemName.CelestialEmblem,1,2219:ItemName.CelestialMagnetx1;935:ItemName.AvengerEmblemx1,TinkerersWorkbench,
2814,860,ItemName.CharmofMyths,1,49:ItemName.BandofRegenerationx1;535:ItemName.PhilosophersStonex1,TinkerersWorkbench,
2815,1865,ItemName.CelestialStone,1,899:ItemName.SunStonex1;900:ItemName.MoonStonex1,TinkerersWorkbench,
2816,861,ItemName.MoonShell,1,485:ItemName.MoonCharmx1;497:ItemName.NeptunesShellx1,TinkerersWorkbench,
2817,3110,ItemName.CelestialShell,1,1865:ItemName.CelestialStonex1;861:ItemName.MoonShellx1,TinkerersWorkbench,
2818,862,ItemName.StarVeil,1,532:ItemName.StarCloakx1;554:ItemName.CrossNecklacex1,TinkerersWorkbench,
2819,1247,ItemName.BeeCloak,1,1132:ItemName.HoneyCombx1;532:ItemName.StarCloakx1,TinkerersWorkbench,
2820,1578,ItemName.SweetheartNecklace,1,1132:ItemName.HoneyCombx1;1290:ItemName.PanicNecklacex1,TinkerersWorkbench,
2821,976,ItemName.TigerClimbingGear,1,953:ItemName.ClimbingClawsx1;975:ItemName.ShoeSpikesx1,TinkerersWorkbench,
2822,984,ItemName.MasterNinjaGear,1,976:ItemName.TigerClimbingGearx1;977:ItemName.Tabix1;963:ItemName.BlackBeltx1,TinkerersWorkbench,
2823,3061,ItemName.ArchitectGizmoPack,1,2214:ItemName.BrickLayerx1;2215:ItemName.ExtendoGripx1;2216:ItemName.PaintSprayerx1;2217:ItemName.PortableCementMixerx1,TinkerersWorkbench,
2824,5126,ItemName.HandOfCreation,1,3061:ItemName.ArchitectGizmoPackx1;4056:ItemName.AncientChiselx1;5010:ItemName.TreasureMagnetx1;4341:ItemName.PortableStoolx1,TinkerersWorkbench,
2825,3721,ItemName.AnglerTackleBag,1,2373:ItemName.HighTestFishingLinex1;2375:ItemName.TackleBoxx1;2374:ItemName.AnglerEarringx1,TinkerersWorkbench,
2826,5064,ItemName.LavaproofTackleBag,1,3721:ItemName.AnglerTackleBagx1;4881:ItemName.LavaFishingHookx1,TinkerersWorkbench,
2827,5140,ItemName.FishingBobberGlowingStar,1,5139:ItemName.FishingBobberx1;75:ItemName.FallenStarx5,TinkerersWorkbench,
2828,5144,ItemName.FishingBobberGlowingArgon,1,5140:ItemName.FishingBobberGlowingStarx1;4389:ItemName.ArgonMossx5,TinkerersWorkbench,
2829,5142,ItemName.FishingBobberGlowingKrypton,1,5140:ItemName.FishingBobberGlowingStarx1;4377:ItemName.KryptonMossx5,TinkerersWorkbench,
2830,5141,ItemName.FishingBobberGlowingLava,1,5140:ItemName.FishingBobberGlowingStarx1;4354:ItemName.LavaMossx5,TinkerersWorkbench,
2831,5146,ItemName.FishingBobberGlowingRainbow,1,5140:ItemName.FishingBobberGlowingStarx1;5128:ItemName.RainbowMossx5,TinkerersWorkbench,
2832,5145,ItemName.FishingBobberGlowingViolet,1,5140:ItemName.FishingBobberGlowingStarx1;5127:ItemName.VioletMossx5,TinkerersWorkbench,
2833,5143,ItemName.FishingBobberGlowingXenon,1,5140:ItemName.FishingBobberGlowingStarx1;4378:ItemName.XenonMossx5,TinkerersWorkbench,
2834,901,ItemName.ArmorBracing,1,886:ItemName.ArmorPolishx1;892:ItemName.Vitaminsx1,TinkerersWorkbench,
2835,902,ItemName.MedicatedBandage,1,887:ItemName.Bezoarx1;885:ItemName.AdhesiveBandagex1,TinkerersWorkbench,
2836,903,ItemName.ThePlan,1,889:ItemName.FastClockx1;893:ItemName.TrifoldMapx1,TinkerersWorkbench,
2837,904,ItemName.CountercurseMantra,1,890:ItemName.Megaphonex1;891:ItemName.Nazarx1,TinkerersWorkbench,
2838,5354,ItemName.ReflectiveShades,1,888:ItemName.Blindfoldx1;3781:ItemName.PocketMirrorx1,TinkerersWorkbench,
2839,1612,ItemName.AnkhCharm,1,901:ItemName.ArmorBracingx1;902:ItemName.MedicatedBandagex1;903:ItemName.ThePlanx1;904:ItemName.CountercurseMantrax1;5354:ItemName.ReflectiveShadesx1,TinkerersWorkbench,
2840,935,ItemName.AvengerEmblem,1,490:ItemName.WarriorEmblemx1;548:ItemName.SoulofMightx5;549:ItemName.SoulofSightx5;547:ItemName.SoulofFrightx5,TinkerersWorkbench,
2841,935,ItemName.AvengerEmblem,1,491:ItemName.RangerEmblemx1;548:ItemName.SoulofMightx5;549:ItemName.SoulofSightx5;547:ItemName.SoulofFrightx5,TinkerersWorkbench,NotDecraftable
2842,935,ItemName.AvengerEmblem,1,489:ItemName.SorcererEmblemx1;548:ItemName.SoulofMightx5;549:ItemName.SoulofSightx5;547:ItemName.SoulofFrightx5,TinkerersWorkbench,NotDecraftable
2843,935,ItemName.AvengerEmblem,1,2998:ItemName.SummonerEmblemx1;548:ItemName.SoulofMightx5;549:ItemName.SoulofSightx5;547:ItemName.SoulofFrightx5,TinkerersWorkbench,NotDecraftable
2844,1301,ItemName.DestroyerEmblem,1,935:ItemName.AvengerEmblemx1;1248:ItemName.EyeoftheGolemx1,TinkerersWorkbench,
2845,1858,ItemName.SniperScope,1,1300:ItemName.RifleScopex1;1301:ItemName.DestroyerEmblemx1,TinkerersWorkbench,
2846,518,ItemName.CrystalStorm,1,531:ItemName.SpellTomex1;502:ItemName.CrystalShardx20;520:ItemName.SoulofLightx15,Bookcases,
2847,519,ItemName.CursedFlames,1,531:ItemName.SpellTomex1;522:ItemName.CursedFlamex20;521:ItemName.SoulofNightx15,Bookcases,
2848,1336,ItemName.GoldenShower,1,531:ItemName.SpellTomex1;1332:ItemName.Ichorx20;521:ItemName.SoulofNightx15,Bookcases,
2849,37,ItemName.Goggles,1,38:ItemName.Lensx2,WorkBenches;Chairs,
2850,266,ItemName.Sandgun,1,324:ItemName.IllegalGunPartsx1;323:ItemName.AntlionMandiblex10;180:ItemName.Topazx5,Furnaces,
2851,237,ItemName.Sunglasses,1,236:ItemName.BlackLensx2,WorkBenches;Chairs,
2852,109,ItemName.ManaCrystal,1,75:ItemName.FallenStarx5,,
2853,3625,ItemName.MulticolorWrench,1,509:ItemName.Wrenchx1;851:ItemName.GreenWrenchx1;850:ItemName.BlueWrenchx1;3612:ItemName.YellowWrenchx1;510:ItemName.WireCutterx1,TinkerersWorkbench,
2854,3611,ItemName.WireKite,1,3625:ItemName.MulticolorWrenchx1;3619:ItemName.MechanicalLensx1;2799:ItemName.LaserRulerx1;530:ItemName.Wirex60,TinkerersWorkbench,
2855,3620,ItemName.ActuationRod,1,849:ItemName.Actuatorx50;22:ItemName.IronBarx10;530:ItemName.Wirex10,Anvils,AnyIronBar
2856,511,ItemName.ActiveStoneBlock,1,3:ItemName.StoneBlockx1;530:ItemName.Wirex1,,
2857,512,ItemName.InactiveStoneBlock,1,26:ItemName.StoneWallx4;530:ItemName.Wirex1,,
2858,3617,ItemName.AnnouncementBox,1,171:ItemName.Signx1;22:ItemName.IronBarx4;530:ItemName.Wirex4,Anvils,AnyIronBar
2859,581,ItemName.InletPump,1,22:ItemName.IronBarx10;530:ItemName.Wirex2,Anvils,AnyIronBar
2860,582,ItemName.OutletPump,1,22:ItemName.IronBarx10;530:ItemName.Wirex2,Anvils,AnyIronBar
2861,583,ItemName.Timer1Second,1,17:ItemName.GoldWatchx1;530:ItemName.Wirex1,Anvils,NotDecraftable
2862,583,ItemName.Timer1Second,1,709:ItemName.PlatinumWatchx1;530:ItemName.Wirex1,Anvils,NotDecraftable
2863,584,ItemName.Timer3Second,1,16:ItemName.SilverWatchx1;530:ItemName.Wirex1,Anvils,NotDecraftable
2864,584,ItemName.Timer3Second,1,708:ItemName.TungstenWatchx1;530:ItemName.Wirex1,Anvils,NotDecraftable
2865,585,ItemName.Timer5Second,1,15:ItemName.CopperWatchx1;530:ItemName.Wirex1,Anvils,NotDecraftable
2866,585,ItemName.Timer5Second,1,707:ItemName.TinWatchx1;530:ItemName.Wirex1,Anvils,NotDecraftable
2867,3632,ItemName.WeightedPressurePlateCyan,1,542:ItemName.GrayPressurePlatex1;22:ItemName.IronBarx2;530:ItemName.Wirex1,TinkerersWorkbench,AnyIronBar;AnyPressurePlate
2868,3630,ItemName.WeightedPressurePlateOrange,1,542:ItemName.GrayPressurePlatex1;22:ItemName.IronBarx2;530:ItemName.Wirex1,TinkerersWorkbench,AnyIronBar;AnyPressurePlate
2869,3626,ItemName.WeightedPressurePlatePink,1,542:ItemName.GrayPressurePlatex1;22:ItemName.IronBarx2;530:ItemName.Wirex1,TinkerersWorkbench,AnyIronBar;AnyPressurePlate
2870,3631,ItemName.WeightedPressurePlatePurple,1,542:ItemName.GrayPressurePlatex1;22:ItemName.IronBarx2;530:ItemName.Wirex1,TinkerersWorkbench,AnyIronBar;AnyPressurePlate
2871,3613,ItemName.LogicSensor_Sun,1,520:ItemName.SoulofLightx5;22:ItemName.IronBarx1;530:ItemName.Wirex1,MythrilAnvil,AnyIronBar
2872,3614,ItemName.LogicSensor_Moon,1,521:ItemName.SoulofNightx5;22:ItemName.IronBarx1;530:ItemName.Wirex1,MythrilAnvil,AnyIronBar
2873,3615,ItemName.LogicSensor_Above,1,549:ItemName.SoulofSightx1;22:ItemName.IronBarx1;530:ItemName.Wirex1,MythrilAnvil,AnyIronBar
2874,3726,ItemName.LogicSensor_Water,1,1344:ItemName.Cogx5;3182:ItemName.MagicWaterDropperx1;530:ItemName.Wirex1,MythrilAnvil,AnyIronBar
2875,3727,ItemName.LogicSensor_Lava,1,1344:ItemName.Cogx5;3184:ItemName.MagicLavaDropperx1;530:ItemName.Wirex1,MythrilAnvil,AnyIronBar
2876,3728,ItemName.LogicSensor_Honey,1,1344:ItemName.Cogx5;3185:ItemName.MagicHoneyDropperx1;530:ItemName.Wirex1,MythrilAnvil,AnyIronBar
2877,3729,ItemName.LogicSensor_Liquid,1,1344:ItemName.Cogx5;3182:ItemName.MagicWaterDropperx1;3184:ItemName.MagicLavaDropperx1;3185:ItemName.MagicHoneyDropperx1;530:ItemName.Wirex1,MythrilAnvil,AnyIronBar
2878,5135,ItemName.VenomDartTrap,1,539:ItemName.DartTrapx1;2607:ItemName.SpiderFangx2,WorkBenches,
2879,580,ItemName.Explosives,1,167:ItemName.Dynamitex3;530:ItemName.Wirex1,,
2880,5327,ItemName.TNTBarrel,1,167:ItemName.Dynamitex3;343:ItemName.Barrelx1,,
2881,540,ItemName.Boulder,1,3:ItemName.StoneBlockx6,HeavyWorkBench,
