Id,Name,InternalName,Value,SellPrice
4801,SkeletronPetItem,SkeletronPetItem,250000,50000
4802,QueenBeePetItem,QueenBeePetItem,250000,50000
4803,DestroyerPetItem,DestroyerPetItem,250000,50000
4804,TwinsPetItem,TwinsPetItem,250000,50000
4805,SkeletronPrimePetItem,SkeletronPrimePetItem,250000,50000
4806,PlanteraPetItem,PlanteraPetItem,250000,50000
4807,GolemPetItem,GolemPetItem,250000,50000
4808,DukeFishronPetItem,DukeFishronPetItem,250000,50000
4809,LunaticCultistPetItem,LunaticCultistPetItem,250000,50000
4810,MoonLordPetItem,MoonLordPetItem,250000,50000
4811,FairyQueenPetItem,FairyQueenPetItem,250000,50000
4812,PumpkingPetItem,PumpkingPetItem,250000,50000
4813,EverscreamPetItem,EverscreamPetItem,250000,50000
4814,IceQueenPetItem,IceQueenPetItem,250000,50000
4815,MartianPetItem,MartianPetItem,250000,50000
4816,DD2OgrePetItem,DD2OgrePetItem,250000,50000
4817,DD2BetsyPetItem,DD2BetsyPetItem,250000,50000
4818,CombatWrench,CombatWrench,25000,5000
4819,DemonConch,DemonConch,50000,10000
4820,BottomlessLavaBucket,BottomlessLavaBucket,500000,100000
4821,FireproofBugNet,FireproofBugNet,250000,50000
4822,FlameWakerBoots,FlameWakerBoots,100000,20000
4823,RainbowWings,RainbowWings,400000,80000
4824,WetBomb,WetBomb,2500,500
4825,LavaBomb,LavaBomb,2500,500
4826,HoneyBomb,HoneyBomb,2500,500
4827,DryBomb,DryBomb,2500,500
4828,SuperheatedBlood,SuperheatedBlood,250000,50000
4829,LicenseCat,LicenseCat,50000,10000
4830,LicenseDog,LicenseDog,50000,10000
4831,GemSquirrelAmethyst,GemSquirrelAmethyst,5000,1000
4832,GemSquirrelTopaz,GemSquirrelTopaz,5000,1000
4833,GemSquirrelSapphire,GemSquirrelSapphire,5000,1000
4834,GemSquirrelEmerald,GemSquirrelEmerald,5000,1000
4835,GemSquirrelRuby,GemSquirrelRuby,5000,1000
4836,GemSquirrelDiamond,GemSquirrelDiamond,5000,1000
4837,GemSquirrelAmber,GemSquirrelAmber,5000,1000
4838,GemBunnyAmethyst,GemBunnyAmethyst,5000,1000
4839,GemBunnyTopaz,GemBunnyTopaz,5000,1000
4840,GemBunnySapphire,GemBunnySapphire,5000,1000
4841,GemBunnyEmerald,GemBunnyEmerald,5000,1000
4842,GemBunnyRuby,GemBunnyRuby,5000,1000
4843,GemBunnyDiamond,GemBunnyDiamond,5000,1000
4844,GemBunnyAmber,GemBunnyAmber,5000,1000
4845,HellButterfly,HellButterfly,10000,2000
4846,HellButterflyJar,HellButterflyJar,0,0
4847,Lavafly,Lavafly,10000,2000
4848,LavaflyinaBottle,LavaflyinaBottle,0,0
4849,MagmaSnail,MagmaSnail,25000,5000
4850,MagmaSnailCage,MagmaSnailCage,0,0
4851,GemTreeTopazSeed,GemTreeTopazSeed,3750,750
4852,GemTreeAmethystSeed,GemTreeAmethystSeed,1875,375
4853,GemTreeSapphireSeed,GemTreeSapphireSeed,5625,1125
4854,GemTreeEmeraldSeed,GemTreeEmeraldSeed,7500,1500
4855,GemTreeRubySeed,GemTreeRubySeed,11250,2250
4856,GemTreeDiamondSeed,GemTreeDiamondSeed,15000,3000
4857,GemTreeAmberSeed,GemTreeAmberSeed,15000,3000
4858,PotSuspended,PotSuspended,12500,2500
4859,PotSuspendedDaybloom,PotSuspendedDaybloom,12500,2500
4860,PotSuspendedMoonglow,PotSuspendedMoonglow,12500,2500
4861,PotSuspendedWaterleaf,PotSuspendedWaterleaf,12500,2500
4862,PotSuspendedShiverthorn,PotSuspendedShiverthorn,12500,2500
4863,PotSuspendedBlinkroot,PotSuspendedBlinkroot,12500,2500
4864,PotSuspendedDeathweedCorrupt,PotSuspendedDeathweedCorrupt,12500,2500
4865,PotSuspendedDeathweedCrimson,PotSuspendedDeathweedCrimson,12500,2500
4866,PotSuspendedFireblossom,PotSuspendedFireblossom,12500,2500
4867,BrazierSuspended,BrazierSuspended,12500,2500
4868,VolcanoSmall,VolcanoSmall,20000,4000
4869,VolcanoLarge,VolcanoLarge,20000,4000
4870,PotionOfReturn,PotionOfReturn,1000,200
4871,VanityTreeSakuraSeed,VanityTreeSakuraSeed,10000,2000
4872,LavaAbsorbantSponge,LavaAbsorbantSponge,500000,100000
4873,HallowedHood,HallowedHood,250000,50000
4874,HellfireTreads,HellfireTreads,200000,40000
4875,TeleportationPylonJungle,TeleportationPylonJungle,100000,20000
4876,TeleportationPylonPurity,TeleportationPylonPurity,100000,20000
4877,LavaCrate,LavaCrate,50000,10000
4878,LavaCrateHard,LavaCrateHard,50000,10000
4879,ObsidianLockbox,ObsidianLockbox,20000,4000
4880,LavaFishbowl,LavaFishbowl,10000,2000
4881,LavaFishingHook,LavaFishingHook,100000,20000
4882,AmethystBunnyCage,AmethystBunnyCage,0,0
4883,TopazBunnyCage,TopazBunnyCage,0,0
4884,SapphireBunnyCage,SapphireBunnyCage,0,0
4885,EmeraldBunnyCage,EmeraldBunnyCage,0,0
4886,RubyBunnyCage,RubyBunnyCage,0,0
4887,DiamondBunnyCage,DiamondBunnyCage,0,0
4888,AmberBunnyCage,AmberBunnyCage,0,0
4889,AmethystSquirrelCage,AmethystSquirrelCage,0,0
4890,TopazSquirrelCage,TopazSquirrelCage,0,0
4891,SapphireSquirrelCage,SapphireSquirrelCage,0,0
4892,EmeraldSquirrelCage,EmeraldSquirrelCage,0,0
4893,RubySquirrelCage,RubySquirrelCage,0,0
4894,DiamondSquirrelCage,DiamondSquirrelCage,0,0
4895,AmberSquirrelCage,AmberSquirrelCage,0,0
4896,AncientHallowedMask,AncientHallowedMask,250000,50000
4897,AncientHallowedHelmet,AncientHallowedHelmet,250000,50000
4898,AncientHallowedHeadgear,AncientHallowedHeadgear,250000,50000
4899,AncientHallowedHood,AncientHallowedHood,250000,50000
4900,AncientHallowedPlateMail,AncientHallowedPlateMail,200000,40000
4901,AncientHallowedGreaves,AncientHallowedGreaves,150000,30000
4902,PottedLavaPlantPalm,PottedLavaPlantPalm,30000,6000
4903,PottedLavaPlantBush,PottedLavaPlantBush,30000,6000
4904,PottedLavaPlantBramble,PottedLavaPlantBramble,30000,6000
4905,PottedLavaPlantBulb,PottedLavaPlantBulb,30000,6000
4906,PottedLavaPlantTendrils,PottedLavaPlantTendrils,30000,6000
4907,VanityTreeYellowWillowSeed,VanityTreeYellowWillowSeed,10000,2000
4908,DirtBomb,DirtBomb,500,100
4909,DirtStickyBomb,DirtStickyBomb,500,100
4910,LicenseBunny,LicenseBunny,50000,10000
4911,CoolWhip,CoolWhip,200000,40000
4912,FireWhip,FireWhip,150000,30000
4913,ThornWhip,ThornWhip,50000,10000
4914,RainbowWhip,RainbowWhip,250000,50000
4915,TungstenBullet,TungstenBullet,18,3
4916,TeleportationPylonHallow,TeleportationPylonHallow,100000,20000
4917,TeleportationPylonUnderground,TeleportationPylonUnderground,100000,20000
4918,TeleportationPylonOcean,TeleportationPylonOcean,100000,20000
4919,TeleportationPylonDesert,TeleportationPylonDesert,100000,20000
4920,TeleportationPylonSnow,TeleportationPylonSnow,100000,20000
4921,TeleportationPylonMushroom,TeleportationPylonMushroom,100000,20000
4922,CavernFountain,CavernFountain,40000,8000
4923,PiercingStarlight,PiercingStarlight,250000,50000
4924,EyeofCthulhuMasterTrophy,EyeofCthulhuMasterTrophy,50000,10000
4925,EaterofWorldsMasterTrophy,EaterofWorldsMasterTrophy,50000,10000
4926,BrainofCthulhuMasterTrophy,BrainofCthulhuMasterTrophy,50000,10000
4927,SkeletronMasterTrophy,SkeletronMasterTrophy,50000,10000
4928,QueenBeeMasterTrophy,QueenBeeMasterTrophy,50000,10000
4929,KingSlimeMasterTrophy,KingSlimeMasterTrophy,50000,10000
4930,WallofFleshMasterTrophy,WallofFleshMasterTrophy,50000,10000
4931,TwinsMasterTrophy,TwinsMasterTrophy,50000,10000
4932,DestroyerMasterTrophy,DestroyerMasterTrophy,50000,10000
4933,SkeletronPrimeMasterTrophy,SkeletronPrimeMasterTrophy,50000,10000
4934,PlanteraMasterTrophy,PlanteraMasterTrophy,50000,10000
4935,GolemMasterTrophy,GolemMasterTrophy,50000,10000
4936,DukeFishronMasterTrophy,DukeFishronMasterTrophy,50000,10000
4937,LunaticCultistMasterTrophy,LunaticCultistMasterTrophy,50000,10000
4938,MoonLordMasterTrophy,MoonLordMasterTrophy,50000,10000
4939,UFOMasterTrophy,UFOMasterTrophy,50000,10000
4940,FlyingDutchmanMasterTrophy,FlyingDutchmanMasterTrophy,50000,10000
4941,MourningWoodMasterTrophy,MourningWoodMasterTrophy,50000,10000
4942,PumpkingMasterTrophy,PumpkingMasterTrophy,50000,10000
4943,IceQueenMasterTrophy,IceQueenMasterTrophy,50000,10000
4944,EverscreamMasterTrophy,EverscreamMasterTrophy,50000,10000
4945,SantankMasterTrophy,SantankMasterTrophy,50000,10000
4946,DarkMageMasterTrophy,DarkMageMasterTrophy,50000,10000
4947,OgreMasterTrophy,OgreMasterTrophy,50000,10000
4948,BetsyMasterTrophy,BetsyMasterTrophy,50000,10000
4949,FairyQueenMasterTrophy,FairyQueenMasterTrophy,50000,10000
4950,QueenSlimeMasterTrophy,QueenSlimeMasterTrophy,50000,10000
4951,TeleportationPylonVictory,TeleportationPylonVictory,1000000,200000
4952,FairyQueenMagicItem,FairyQueenMagicItem,250000,50000
4953,FairyQueenRangedItem,FairyQueenRangedItem,250000,50000
4954,LongRainbowTrailWings,LongRainbowTrailWings,500000,100000
4955,RabbitOrder,RabbitOrder,150000,30000
4956,Zenith,Zenith,1000000,200000
4957,QueenSlimeBossBag,QueenSlimeBossBag,0,0
4958,QueenSlimeTrophy,QueenSlimeTrophy,50000,10000
4959,QueenSlimeMask,QueenSlimeMask,37500,7500
4960,QueenSlimePetItem,QueenSlimePetItem,250000,50000
4961,EmpressButterfly,EmpressButterfly,250000,50000
4962,AccentSlab,AccentSlab,0,0
4963,TruffleWormCage,TruffleWormCage,0,0
4964,EmpressButterflyJar,EmpressButterflyJar,0,0
4965,RockGolemBanner,RockGolemBanner,1000,200
4966,BloodMummyBanner,BloodMummyBanner,1000,200
4967,SporeSkeletonBanner,SporeSkeletonBanner,1000,200
4968,SporeBatBanner,SporeBatBanner,1000,200
4969,LarvaeAntlionBanner,LarvaeAntlionBanner,1000,200
4970,CrimsonBunnyBanner,CrimsonBunnyBanner,1000,200
4971,CrimsonGoldfishBanner,CrimsonGoldfishBanner,1000,200
4972,CrimsonPenguinBanner,CrimsonPenguinBanner,1000,200
4973,BigMimicCorruptionBanner,BigMimicCorruptionBanner,1000,200
4974,BigMimicCrimsonBanner,BigMimicCrimsonBanner,1000,200
4975,BigMimicHallowBanner,BigMimicHallowBanner,1000,200
4976,MossHornetBanner,MossHornetBanner,1000,200
4977,WanderingEyeBanner,WanderingEyeBanner,1000,200
4978,CreativeWings,CreativeWings,2000,400
4979,MusicBoxQueenSlime,MusicBoxQueenSlime,100000,20000
4980,QueenSlimeHook,QueenSlimeHook,250000,50000
4981,QueenSlimeMountSaddle,QueenSlimeMountSaddle,250000,50000
4982,CrystalNinjaHelmet,CrystalNinjaHelmet,100000,20000
4983,CrystalNinjaChestplate,CrystalNinjaChestplate,100000,20000
4984,CrystalNinjaLeggings,CrystalNinjaLeggings,100000,20000
4985,MusicBoxEmpressOfLight,MusicBoxEmpressOfLight,100000,20000
4986,GelBalloon,GelBalloon,200,40
4987,VolatileGelatin,VolatileGelatin,250000,50000
4988,QueenSlimeCrystal,QueenSlimeCrystal,50000,10000
4989,EmpressFlightBooster,EmpressFlightBooster,500000,100000
4990,MusicBoxDukeFishron,MusicBoxDukeFishron,100000,20000
4991,MusicBoxMorningRain,MusicBoxMorningRain,100000,20000
4992,MusicBoxConsoleTitle,MusicBoxConsoleTitle,100000,20000
4993,ChippysCouch,ChippysCouch,25000,5000
4994,GraduationCapBlue,GraduationCapBlue,100000,20000
4995,GraduationCapMaroon,GraduationCapMaroon,100000,20000
4996,GraduationCapBlack,GraduationCapBlack,100000,20000
4997,GraduationGownBlue,GraduationGownBlue,100000,20000
4998,GraduationGownMaroon,GraduationGownMaroon,100000,20000
4999,GraduationGownBlack,GraduationGownBlack,100000,20000
5000,TerrasparkBoots,TerrasparkBoots,750000,150000
5001,MoonLordLegs,MoonLordLegs,100000,20000
5002,OceanCrate,OceanCrate,50000,10000
5003,OceanCrateHard,OceanCrateHard,50000,10000
5004,BadgersHat,BadgersHat,15000,3000
5005,EmpressBlade,EmpressBlade,1000000,200000
5006,MusicBoxUndergroundDesert,MusicBoxUndergroundDesert,100000,20000
5007,DeadMansSweater,DeadMansSweater,10000,2000
5008,TeaKettle,TeaKettle,1000,200
5009,Teacup,Teacup,20,4
5010,TreasureMagnet,TreasureMagnet,150000,30000
5011,Mace,Mace,100000,20000
5012,FlamingMace,FlamingMace,100000,20000
5013,SleepingIcon,SleepingIcon,0,0
5014,MusicBoxOWRain,MusicBoxOWRain,100000,20000
5015,MusicBoxOWDay,MusicBoxOWDay,100000,20000
5016,MusicBoxOWNight,MusicBoxOWNight,100000,20000
5017,MusicBoxOWUnderground,MusicBoxOWUnderground,100000,20000
5018,MusicBoxOWDesert,MusicBoxOWDesert,100000,20000
5019,MusicBoxOWOcean,MusicBoxOWOcean,100000,20000
5020,MusicBoxOWMushroom,MusicBoxOWMushroom,100000,20000
5021,MusicBoxOWDungeon,MusicBoxOWDungeon,100000,20000
5022,MusicBoxOWSpace,MusicBoxOWSpace,100000,20000
5023,MusicBoxOWUnderworld,MusicBoxOWUnderworld,100000,20000
5024,MusicBoxOWSnow,MusicBoxOWSnow,100000,20000
5025,MusicBoxOWCorruption,MusicBoxOWCorruption,100000,20000
5026,MusicBoxOWUndergroundCorruption,MusicBoxOWUndergroundCorruption,100000,20000
5027,MusicBoxOWCrimson,MusicBoxOWCrimson,100000,20000
5028,MusicBoxOWUndergroundCrimson,MusicBoxOWUndergroundCrimson,100000,20000
5029,MusicBoxOWUndergroundSnow,MusicBoxOWUndergroundSnow,100000,20000
5030,MusicBoxOWUndergroundHallow,MusicBoxOWUndergroundHallow,100000,20000
5031,MusicBoxOWBloodMoon,MusicBoxOWBloodMoon,100000,20000
5032,MusicBoxOWBoss2,MusicBoxOWBoss2,100000,20000
5033,MusicBoxOWBoss1,MusicBoxOWBoss1,100000,20000
5034,MusicBoxOWInvasion,MusicBoxOWInvasion,100000,20000
5035,MusicBoxOWTowers,MusicBoxOWTowers,100000,20000
5036,MusicBoxOWMoonLord,MusicBoxOWMoonLord,100000,20000
5037,MusicBoxOWPlantera,MusicBoxOWPlantera,100000,20000
5038,MusicBoxOWJungle,MusicBoxOWJungle,100000,20000
5039,MusicBoxOWWallOfFlesh,MusicBoxOWWallOfFlesh,100000,20000
5040,MusicBoxOWHallow,MusicBoxOWHallow,100000,20000
5041,MilkCarton,MilkCarton,10000,2000
5042,CoffeeCup,CoffeeCup,10000,2000
5043,TorchGodsFavor,TorchGodsFavor,100000,20000
5044,MusicBoxCredits,MusicBoxCredits,100000,20000
5045,PlaguebringerHelmet,PlaguebringerHelmet,500,100
5046,PlaguebringerChestplate,PlaguebringerChestplate,500,100
5047,PlaguebringerGreaves,PlaguebringerGreaves,500,100
5048,RoninHat,RoninHat,500,100
5049,RoninShirt,RoninShirt,500,100
5050,RoninPants,RoninPants,500,100
5051,TimelessTravelerHood,TimelessTravelerHood,500,100
5052,TimelessTravelerRobe,TimelessTravelerRobe,500,100
5053,TimelessTravelerBottom,TimelessTravelerBottom,500,100
5054,FloretProtectorHelmet,FloretProtectorHelmet,500,100
5055,FloretProtectorChestplate,FloretProtectorChestplate,500,100
5056,FloretProtectorLegs,FloretProtectorLegs,500,100
5057,CapricornMask,CapricornMask,500,100
5058,CapricornChestplate,CapricornChestplate,500,100
5059,CapricornLegs,CapricornLegs,500,100
5060,CapricornTail,CapricornTail,500,100
5061,TVHeadMask,TVHeadMask,500,100
5062,TVHeadSuit,TVHeadSuit,500,100
5063,TVHeadPants,TVHeadPants,500,100
5064,LavaproofTackleBag,LavaproofTackleBag,200000,40000
5065,PrincessWeapon,PrincessWeapon,500000,100000
5066,BeeHive,BeeHive,250,50
5067,AntlionEggs,AntlionEggs,250,50
5068,FlinxFurCoat,FlinxFurCoat,125000,25000
5069,FlinxStaff,FlinxStaff,25000,5000
5070,FlinxFur,FlinxFur,500,100
5071,RoyalTiara,RoyalTiara,500000,100000
5072,RoyalDressTop,RoyalDressTop,500000,100000
5073,RoyalDressBottom,RoyalDressBottom,500000,100000
5074,BoneWhip,BoneWhip,75000,15000
5075,RainbowCursor,RainbowCursor,50000,10000
5076,RoyalScepter,RoyalScepter,1000000,200000
5077,GlassSlipper,GlassSlipper,1000000,200000
5078,PrinceUniform,PrinceUniform,500000,100000
5079,PrincePants,PrincePants,500000,100000
5080,PrinceCape,PrinceCape,500000,100000
5081,PottedCrystalPlantFern,PottedCrystalPlantFern,100000,20000
5082,PottedCrystalPlantSpiral,PottedCrystalPlantSpiral,100000,20000
5083,PottedCrystalPlantTeardrop,PottedCrystalPlantTeardrop,100000,20000
5084,PottedCrystalPlantTree,PottedCrystalPlantTree,100000,20000
5085,Princess64,Princess64,100000,20000
5086,PaintingOfALass,PaintingOfALass,100000,20000
5087,DarkSideHallow,DarkSideHallow,100000,20000
5088,BerniePetItem,BerniePetItem,250000,50000
5089,GlommerPetItem,GlommerPetItem,250000,50000
5090,DeerclopsPetItem,DeerclopsPetItem,250000,50000
5091,PigPetItem,PigPetItem,50000,10000
5092,MonsterLasagna,MonsterLasagna,5000,1000
5093,FroggleBunwich,FroggleBunwich,10000,2000
5094,TentacleSpike,TentacleSpike,25000,5000
5095,LucyTheAxe,LucyTheAxe,75000,15000
5096,HamBat,HamBat,50000,10000
5097,BatBat,BatBat,12500,2500
5098,ChesterPetItem,ChesterPetItem,100000,20000
5099,GarlandHat,GarlandHat,500,100
5100,BoneHelm,BoneHelm,100000,20000
5101,Eyebrella,Eyebrella,25000,5000
5102,WilsonShirt,WilsonShirt,20000,4000
5103,WilsonPants,WilsonPants,20000,4000
5104,WilsonBeardShort,WilsonBeardShort,50000,10000
5105,WilsonBeardLong,WilsonBeardLong,50000,10000
5106,WilsonBeardMagnificent,WilsonBeardMagnificent,50000,10000
5107,Magiluminescence,Magiluminescence,50000,10000
5108,DeerclopsTrophy,DeerclopsTrophy,50000,10000
5109,DeerclopsMask,DeerclopsMask,37500,7500
5110,DeerclopsMasterTrophy,DeerclopsMasterTrophy,50000,10000
5111,DeerclopsBossBag,DeerclopsBossBag,0,0
5112,MusicBoxDeerclops,MusicBoxDeerclops,100000,20000
5113,DontStarveShaderItem,DontStarveShaderItem,50000,10000
5114,AbigailsFlower,AbigailsFlower,25000,5000
5115,WillowShirt,WillowShirt,20000,4000
5116,WillowSkirt,WillowSkirt,20000,4000
5117,PewMaticHorn,PewMaticHorn,75000,15000
5118,WeatherPain,WeatherPain,75000,15000
5119,HoundiusShootius,HoundiusShootius,75000,15000
5120,DeerThing,DeerThing,0,0
5121,PaintingWilson,PaintingWilson,10000,2000
5122,PaintingWillow,PaintingWillow,10000,2000
5123,PaintingWendy,PaintingWendy,10000,2000
5124,PaintingWolfgang,PaintingWolfgang,10000,2000
5125,FartMinecart,FartMinecart,25000,5000
5126,HandOfCreation,HandOfCreation,400000,80000
5127,VioletMoss,VioletMoss,0,0
5128,RainbowMoss,RainbowMoss,0,0
5129,Flymeal,Flymeal,17500,3500
5130,WolfMountItem,WolfMountItem,250000,50000
5131,ResplendentDessert,ResplendentDessert,250000,50000
5132,Stinkbug,Stinkbug,5000,1000
5133,StinkbugCage,StinkbugCage,0,0
5134,Clentaminator2,Clentaminator2,2000000,400000
5135,VenomDartTrap,VenomDartTrap,30000,6000
5136,VulkelfEar,VulkelfEar,25000,5000
5137,StinkbugHousingBlocker,StinkbugHousingBlocker,5000,1000
5138,StinkbugHousingBlockerEcho,StinkbugHousingBlockerEcho,5000,1000
5139,FishingBobber,FishingBobber,25000,5000
5140,FishingBobberGlowingStar,FishingBobberGlowingStar,50000,10000
5141,FishingBobberGlowingLava,FishingBobberGlowingLava,50000,10000
5142,FishingBobberGlowingKrypton,FishingBobberGlowingKrypton,50000,10000
5143,FishingBobberGlowingXenon,FishingBobberGlowingXenon,50000,10000
5144,FishingBobberGlowingArgon,FishingBobberGlowingArgon,50000,10000
5145,FishingBobberGlowingViolet,FishingBobberGlowingViolet,50000,10000
5146,FishingBobberGlowingRainbow,FishingBobberGlowingRainbow,50000,10000
5147,WandofFrosting,WandofFrosting,7500,1500
5148,CoralBathtub,CoralBathtub,300,60
5149,CoralBed,CoralBed,2000,400
5150,CoralBookcase,CoralBookcase,300,60
5151,CoralDresser,CoralDresser,300,60
5152,CoralCandelabra,CoralCandelabra,1500,300
5153,CoralCandle,CoralCandle,300,60
5154,CoralChair,CoralChair,150,30
5155,CoralChandelier,CoralChandelier,3000,600
5156,CoralChest,CoralChest,500,100
5157,CoralClock,CoralClock,300,60
5158,CoralDoor,CoralDoor,200,40
5159,CoralLamp,CoralLamp,500,100
5160,CoralLantern,CoralLantern,150,30
5161,CoralPiano,CoralPiano,300,60
5162,CoralPlatform,CoralPlatform,0,0
5163,CoralSink,CoralSink,300,60
5164,CoralSofa,CoralSofa,300,60
5165,CoralTable,CoralTable,300,60
5166,CoralWorkbench,CoralWorkbench,150,30
5167,Fake_CoralChest,Fake_CoralChest,500,100
5168,CoralToilet,CoralToilet,150,30
5169,BalloonBathtub,BalloonBathtub,300,60
5170,BalloonBed,BalloonBed,2000,400
5171,BalloonBookcase,BalloonBookcase,300,60
5172,BalloonDresser,BalloonDresser,300,60
5173,BalloonCandelabra,BalloonCandelabra,1500,300
5174,BalloonCandle,BalloonCandle,300,60
5175,BalloonChair,BalloonChair,150,30
5176,BalloonChandelier,BalloonChandelier,3000,600
5177,BalloonChest,BalloonChest,500,100
5178,BalloonClock,BalloonClock,300,60
5179,BalloonDoor,BalloonDoor,200,40
5180,BalloonLamp,BalloonLamp,500,100
5181,BalloonLantern,BalloonLantern,150,30
5182,BalloonPiano,BalloonPiano,300,60
5183,BalloonPlatform,BalloonPlatform,0,0
5184,BalloonSink,BalloonSink,300,60
5185,BalloonSofa,BalloonSofa,300,60
5186,BalloonTable,BalloonTable,300,60
5187,BalloonWorkbench,BalloonWorkbench,150,30
5188,Fake_BalloonChest,Fake_BalloonChest,500,100
5189,BalloonToilet,BalloonToilet,150,30
5190,AshWoodBathtub,AshWoodBathtub,300,60
5191,AshWoodBed,AshWoodBed,2000,400
5192,AshWoodBookcase,AshWoodBookcase,300,60
5193,AshWoodDresser,AshWoodDresser,300,60
5194,AshWoodCandelabra,AshWoodCandelabra,1500,300
5195,AshWoodCandle,AshWoodCandle,300,60
5196,AshWoodChair,AshWoodChair,150,30
5197,AshWoodChandelier,AshWoodChandelier,3000,600
5198,AshWoodChest,AshWoodChest,500,100
5199,AshWoodClock,AshWoodClock,300,60
5200,AshWoodDoor,AshWoodDoor,200,40
5201,AshWoodLamp,AshWoodLamp,500,100
5202,AshWoodLantern,AshWoodLantern,150,30
5203,AshWoodPiano,AshWoodPiano,300,60
5204,AshWoodPlatform,AshWoodPlatform,0,0
5205,AshWoodSink,AshWoodSink,300,60
5206,AshWoodSofa,AshWoodSofa,300,60
5207,AshWoodTable,AshWoodTable,300,60
5208,AshWoodWorkbench,AshWoodWorkbench,150,30
5209,Fake_AshWoodChest,Fake_AshWoodChest,500,100
5210,AshWoodToilet,AshWoodToilet,150,30
5211,BiomeSightPotion,BiomeSightPotion,1000,200
5212,ScarletMacaw,ScarletMacaw,3750,750
5213,ScarletMacawCage,ScarletMacawCage,0,0
5214,AshGrassSeeds,AshGrassSeeds,150,30
5215,AshWood,AshWood,0,0
5216,AshWoodWall,AshWoodWall,0,0
5217,AshWoodFence,AshWoodFence,0,0
5218,Outcast,Outcast,5000,1000
5219,FairyGuides,FairyGuides,5000,1000
5220,AHorribleNightforAlchemy,AHorribleNightforAlchemy,5000,1000
5221,MorningHunt,MorningHunt,5000,1000
5222,SuspiciouslySparkly,SuspiciouslySparkly,100000,20000
5223,Requiem,Requiem,5000,1000
5224,CatSword,CatSword,5000,1000
5225,KargohsSummon,KargohsSummon,5000,1000
5226,HighPitch,HighPitch,5000,1000
5227,AMachineforTerrarians,AMachineforTerrarians,5000,1000
5228,TerraBladeChronicles,TerraBladeChronicles,100000,20000
5229,BennyWarhol,BennyWarhol,5000,1000
5230,LizardKing,LizardKing,5000,1000
5231,MySon,MySon,10000,2000
5232,Duality,Duality,5000,1000
5233,ParsecPals,ParsecPals,5000,1000
5234,RemnantsofDevotion,RemnantsofDevotion,5000,1000
5235,NotSoLostInParadise,NotSoLostInParadise,25000,5000
5236,OcularResonance,OcularResonance,5000,1000
5237,WingsofEvil,WingsofEvil,5000,1000
5238,Constellation,Constellation,5000,1000
5239,Eyezorhead,Eyezorhead,5000,1000
5240,DreadoftheRedSea,DreadoftheRedSea,5000,1000
5241,DoNotEattheVileMushroom,DoNotEattheVileMushroom,5000,1000
5242,YuumaTheBlueTiger,YuumaTheBlueTiger,5000,1000
5243,MoonmanandCompany,MoonmanandCompany,30000,6000
5244,SunshineofIsrapony,SunshineofIsrapony,5000,1000
5245,Purity,Purity,10000,2000
5246,SufficientlyAdvanced,SufficientlyAdvanced,5000,1000
5247,StrangeGrowth,StrangeGrowth,5000,1000
5248,HappyLittleTree,HappyLittleTree,5000,1000
5249,StrangeDeadFellows,StrangeDeadFellows,5000,1000
