InputItemId,InputItemName,OutputItemId,OutputItemName,OutputAmount,Type
4837,ItemName.GemSquirrelAmber,999,ItemName.Amber,1,item_transform
4838,ItemName.GemBunnyAmethyst,181,ItemName.Amethyst,1,item_transform
4839,ItemName.GemBunnyTopaz,180,ItemName.Topaz,1,item_transform
4840,ItemName.GemBunnySapphire,177,ItemName.Sapphire,1,item_transform
4841,ItemName.GemBunnyEmerald,179,ItemName.Emerald,1,item_transform
4842,ItemName.GemBunnyRuby,178,ItemName.Ruby,1,item_transform
4843,ItemName.GemBunnyDiamond,182,ItemName.Diamond,1,item_transform
4844,ItemName.GemBunnyAmber,999,ItemName.Amber,1,item_transform
4846,ItemName.HellButterflyJar,31,ItemName.Bottle,1,deconstruct
4846,ItemName.HellButterflyJar,4845,ItemName.HellButterfly,1,deconstruct
4848,ItemName.LavaflyinaBottle,31,ItemName.Bottle,1,deconstruct
4848,ItemName.LavaflyinaBottle,4847,ItemName.Lavafly,1,deconstruct
4850,ItemName.MagmaSnailCage,2208,ItemName.Terrarium,1,deconstruct
4850,ItemName.MagmaSnailCage,4849,ItemName.MagmaSnail,1,deconstruct
4851,ItemName.GemTreeTopazSeed,27,ItemName.Acorn,1,deconstruct
4851,ItemName.GemTreeTopazSeed,180,ItemName.Topaz,1,deconstruct
4852,ItemName.GemTreeAmethystSeed,27,ItemName.Acorn,1,deconstruct
4852,ItemName.GemTreeAmethystSeed,181,ItemName.Amethyst,1,deconstruct
4853,ItemName.GemTreeSapphireSeed,27,ItemName.Acorn,1,deconstruct
4853,ItemName.GemTreeSapphireSeed,177,ItemName.Sapphire,1,deconstruct
4854,ItemName.GemTreeEmeraldSeed,27,ItemName.Acorn,1,deconstruct
4854,ItemName.GemTreeEmeraldSeed,179,ItemName.Emerald,1,deconstruct
4855,ItemName.GemTreeRubySeed,27,ItemName.Acorn,1,deconstruct
4855,ItemName.GemTreeRubySeed,178,ItemName.Ruby,1,deconstruct
4856,ItemName.GemTreeDiamondSeed,27,ItemName.Acorn,1,deconstruct
4856,ItemName.GemTreeDiamondSeed,182,ItemName.Diamond,1,deconstruct
4857,ItemName.GemTreeAmberSeed,27,ItemName.Acorn,1,deconstruct
4857,ItemName.GemTreeAmberSeed,999,ItemName.Amber,1,deconstruct
4859,ItemName.PotSuspendedDaybloom,313,ItemName.Daybloom,1,deconstruct
4859,ItemName.PotSuspendedDaybloom,4858,ItemName.PotSuspended,1,deconstruct
4860,ItemName.PotSuspendedMoonglow,314,ItemName.Moonglow,1,deconstruct
4860,ItemName.PotSuspendedMoonglow,4858,ItemName.PotSuspended,1,deconstruct
4861,ItemName.PotSuspendedWaterleaf,317,ItemName.Waterleaf,1,deconstruct
4861,ItemName.PotSuspendedWaterleaf,4858,ItemName.PotSuspended,1,deconstruct
4862,ItemName.PotSuspendedShiverthorn,2358,ItemName.Shiverthorn,1,deconstruct
4862,ItemName.PotSuspendedShiverthorn,4858,ItemName.PotSuspended,1,deconstruct
4863,ItemName.PotSuspendedBlinkroot,315,ItemName.Blinkroot,1,deconstruct
4863,ItemName.PotSuspendedBlinkroot,4858,ItemName.PotSuspended,1,deconstruct
4864,ItemName.PotSuspendedDeathweedCorrupt,316,ItemName.Deathweed,1,deconstruct
4864,ItemName.PotSuspendedDeathweedCorrupt,4858,ItemName.PotSuspended,1,deconstruct
4865,ItemName.PotSuspendedDeathweedCrimson,316,ItemName.Deathweed,1,deconstruct
4865,ItemName.PotSuspendedDeathweedCrimson,4858,ItemName.PotSuspended,1,deconstruct
4866,ItemName.PotSuspendedFireblossom,318,ItemName.Fireblossom,1,deconstruct
4866,ItemName.PotSuspendedFireblossom,4858,ItemName.PotSuspended,1,deconstruct
4867,ItemName.BrazierSuspended,8,ItemName.Torch,3,deconstruct
4867,ItemName.BrazierSuspended,4858,ItemName.PotSuspended,1,deconstruct
4869,ItemName.VolcanoLarge,4868,ItemName.VolcanoSmall,3,deconstruct
4870,ItemName.PotionOfReturn,2315,ItemName.Obsidifish,1,deconstruct
4870,ItemName.PotionOfReturn,2350,ItemName.RecallPotion,1,deconstruct
4873,ItemName.HallowedHood,1225,ItemName.HallowedBar,12,deconstruct
4874,ItemName.HellfireTreads,405,ItemName.SpectreBoots,1,deconstruct
4874,ItemName.HellfireTreads,4822,ItemName.FlameWakerBoots,1,deconstruct
4878,ItemName.LavaCrateHard,4877,ItemName.LavaCrate,1,item_transform
4882,ItemName.AmethystBunnyCage,2208,ItemName.Terrarium,1,deconstruct
4882,ItemName.AmethystBunnyCage,4838,ItemName.GemBunnyAmethyst,1,deconstruct
4883,ItemName.TopazBunnyCage,2208,ItemName.Terrarium,1,deconstruct
4883,ItemName.TopazBunnyCage,4839,ItemName.GemBunnyTopaz,1,deconstruct
4884,ItemName.SapphireBunnyCage,2208,ItemName.Terrarium,1,deconstruct
4884,ItemName.SapphireBunnyCage,4840,ItemName.GemBunnySapphire,1,deconstruct
4885,ItemName.EmeraldBunnyCage,2208,ItemName.Terrarium,1,deconstruct
4885,ItemName.EmeraldBunnyCage,4841,ItemName.GemBunnyEmerald,1,deconstruct
4886,ItemName.RubyBunnyCage,2208,ItemName.Terrarium,1,deconstruct
4886,ItemName.RubyBunnyCage,4842,ItemName.GemBunnyRuby,1,deconstruct
4887,ItemName.DiamondBunnyCage,2208,ItemName.Terrarium,1,deconstruct
4887,ItemName.DiamondBunnyCage,4843,ItemName.GemBunnyDiamond,1,deconstruct
4888,ItemName.AmberBunnyCage,2208,ItemName.Terrarium,1,deconstruct
4888,ItemName.AmberBunnyCage,4844,ItemName.GemBunnyAmber,1,deconstruct
4889,ItemName.AmethystSquirrelCage,2208,ItemName.Terrarium,1,deconstruct
4889,ItemName.AmethystSquirrelCage,4831,ItemName.GemSquirrelAmethyst,1,deconstruct
4890,ItemName.TopazSquirrelCage,2208,ItemName.Terrarium,1,deconstruct
4890,ItemName.TopazSquirrelCage,4832,ItemName.GemSquirrelTopaz,1,deconstruct
4891,ItemName.SapphireSquirrelCage,2208,ItemName.Terrarium,1,deconstruct
4891,ItemName.SapphireSquirrelCage,4833,ItemName.GemSquirrelSapphire,1,deconstruct
4892,ItemName.EmeraldSquirrelCage,2208,ItemName.Terrarium,1,deconstruct
4892,ItemName.EmeraldSquirrelCage,4834,ItemName.GemSquirrelEmerald,1,deconstruct
4893,ItemName.RubySquirrelCage,2208,ItemName.Terrarium,1,deconstruct
4893,ItemName.RubySquirrelCage,4835,ItemName.GemSquirrelRuby,1,deconstruct
4894,ItemName.DiamondSquirrelCage,2208,ItemName.Terrarium,1,deconstruct
4894,ItemName.DiamondSquirrelCage,4836,ItemName.GemSquirrelDiamond,1,deconstruct
4895,ItemName.AmberSquirrelCage,2208,ItemName.Terrarium,1,deconstruct
4895,ItemName.AmberSquirrelCage,4837,ItemName.GemSquirrelAmber,1,deconstruct
4896,ItemName.AncientHallowedMask,1225,ItemName.HallowedBar,12,deconstruct
4897,ItemName.AncientHallowedHelmet,1225,ItemName.HallowedBar,12,deconstruct
4898,ItemName.AncientHallowedHeadgear,1225,ItemName.HallowedBar,12,deconstruct
4899,ItemName.AncientHallowedHood,1225,ItemName.HallowedBar,12,deconstruct
4900,ItemName.AncientHallowedPlateMail,1225,ItemName.HallowedBar,24,deconstruct
4901,ItemName.AncientHallowedGreaves,1225,ItemName.HallowedBar,18,deconstruct
4908,ItemName.DirtBomb,2,ItemName.DirtBlock,25,deconstruct
4908,ItemName.DirtBomb,166,ItemName.Bomb,1,deconstruct
4909,ItemName.DirtStickyBomb,23,ItemName.Gel,1,deconstruct
4909,ItemName.DirtStickyBomb,4908,ItemName.DirtBomb,1,deconstruct
4911,ItemName.CoolWhip,520,ItemName.SoulofLight,8,deconstruct
4911,ItemName.CoolWhip,521,ItemName.SoulofNight,8,deconstruct
4911,ItemName.CoolWhip,2161,ItemName.FrostCore,1,deconstruct
4913,ItemName.ThornWhip,209,ItemName.Stinger,15,deconstruct
4913,ItemName.ThornWhip,210,ItemName.Vine,3,deconstruct
4913,ItemName.ThornWhip,331,ItemName.JungleSpores,12,deconstruct
4915,ItemName.TungstenBullet,97,ItemName.MusketBall,70,deconstruct
4915,ItemName.TungstenBullet,701,ItemName.TungstenOre,1,deconstruct
4956,ItemName.Zenith,65,ItemName.Starfury,1,deconstruct
4956,ItemName.Zenith,757,ItemName.TerraBlade,1,deconstruct
4956,ItemName.Zenith,989,ItemName.EnchantedSword,1,deconstruct
4956,ItemName.Zenith,1123,ItemName.BeeKeeper,1,deconstruct
4956,ItemName.Zenith,1826,ItemName.TheHorsemansBlade,1,deconstruct
4956,ItemName.Zenith,2880,ItemName.InfluxWaver,1,deconstruct
4956,ItemName.Zenith,3018,ItemName.Seedler,1,deconstruct
4956,ItemName.Zenith,3063,ItemName.Meowmere,1,deconstruct
4956,ItemName.Zenith,3065,ItemName.StarWrath,1,deconstruct
4956,ItemName.Zenith,3507,ItemName.CopperShortsword,1,deconstruct
4962,ItemName.AccentSlab,3,ItemName.StoneBlock,1,deconstruct
4963,ItemName.TruffleWormCage,2208,ItemName.Terrarium,1,deconstruct
4963,ItemName.TruffleWormCage,2673,ItemName.TruffleWorm,1,deconstruct
4964,ItemName.EmpressButterflyJar,31,ItemName.Bottle,1,deconstruct
4964,ItemName.EmpressButterflyJar,4961,ItemName.EmpressButterfly,1,deconstruct
4992,ItemName.MusicBoxConsoleTitle,1602,ItemName.MusicBoxIce,1,deconstruct
4992,ItemName.MusicBoxConsoleTitle,1603,ItemName.MusicBoxDesert,1,deconstruct
4992,ItemName.MusicBoxConsoleTitle,1607,ItemName.MusicBoxBoss5,1,deconstruct
4992,ItemName.MusicBoxConsoleTitle,4077,ItemName.MusicBoxOceanAlt,1,deconstruct
4992,ItemName.MusicBoxConsoleTitle,4079,ItemName.MusicBoxSpaceAlt,1,deconstruct
4992,ItemName.MusicBoxConsoleTitle,4991,ItemName.MusicBoxMorningRain,1,deconstruct
5000,ItemName.TerrasparkBoots,908,ItemName.LavaWaders,1,deconstruct
5000,ItemName.TerrasparkBoots,1862,ItemName.FrostsparkBoots,1,deconstruct
5003,ItemName.OceanCrateHard,5002,ItemName.OceanCrate,1,item_transform
5008,ItemName.TeaKettle,133,ItemName.ClayBlock,12,deconstruct
5008,ItemName.TeaKettle,154,ItemName.Bone,12,deconstruct
5009,ItemName.Teacup,126,ItemName.BottledWater,1,deconstruct
5012,ItemName.FlamingMace,8,ItemName.Torch,99,deconstruct
5012,ItemName.FlamingMace,5011,ItemName.Mace,1,deconstruct
5045,ItemName.PlaguebringerHelmet,154,ItemName.Bone,10,deconstruct
5045,ItemName.PlaguebringerHelmet,1330,ItemName.Vertebrae,10,deconstruct
5046,ItemName.PlaguebringerChestplate,225,ItemName.Silk,20,deconstruct
5046,ItemName.PlaguebringerChestplate,1050,ItemName.BlackDye,1,deconstruct
5046,ItemName.PlaguebringerChestplate,1330,ItemName.Vertebrae,10,deconstruct
5047,ItemName.PlaguebringerGreaves,225,ItemName.Silk,20,deconstruct
5047,ItemName.PlaguebringerGreaves,1050,ItemName.BlackDye,1,deconstruct
5047,ItemName.PlaguebringerGreaves,1330,ItemName.Vertebrae,10,deconstruct
5048,ItemName.RoninHat,133,ItemName.ClayBlock,10,deconstruct
5048,ItemName.RoninHat,1992,ItemName.Firefly,3,deconstruct
5049,ItemName.RoninShirt,225,ItemName.Silk,20,deconstruct
5049,ItemName.RoninShirt,1992,ItemName.Firefly,3,deconstruct
5050,ItemName.RoninPants,225,ItemName.Silk,20,deconstruct
5050,ItemName.RoninPants,1992,ItemName.Firefly,3,deconstruct
5051,ItemName.TimelessTravelerHood,154,ItemName.Bone,10,deconstruct
5051,ItemName.TimelessTravelerHood,225,ItemName.Silk,10,deconstruct
5052,ItemName.TimelessTravelerRobe,68,ItemName.RottenChunk,10,deconstruct
5052,ItemName.TimelessTravelerRobe,225,ItemName.Silk,20,deconstruct
5052,ItemName.TimelessTravelerRobe,1050,ItemName.BlackDye,1,deconstruct
5053,ItemName.TimelessTravelerBottom,68,ItemName.RottenChunk,10,deconstruct
5053,ItemName.TimelessTravelerBottom,225,ItemName.Silk,20,deconstruct
5053,ItemName.TimelessTravelerBottom,1050,ItemName.BlackDye,1,deconstruct
5054,ItemName.FloretProtectorHelmet,2,ItemName.DirtBlock,10,deconstruct
5054,ItemName.FloretProtectorHelmet,170,ItemName.Glass,20,deconstruct
5054,ItemName.FloretProtectorHelmet,313,ItemName.Daybloom,1,deconstruct
5055,ItemName.FloretProtectorChestplate,2,ItemName.DirtBlock,15,deconstruct
5055,ItemName.FloretProtectorChestplate,225,ItemName.Silk,20,deconstruct
5056,ItemName.FloretProtectorLegs,2,ItemName.DirtBlock,15,deconstruct
5056,ItemName.FloretProtectorLegs,225,ItemName.Silk,20,deconstruct
5057,ItemName.CapricornMask,75,ItemName.FallenStar,5,deconstruct
5057,ItemName.CapricornMask,275,ItemName.Coral,15,deconstruct
5058,ItemName.CapricornChestplate,75,ItemName.FallenStar,5,deconstruct
5058,ItemName.CapricornChestplate,225,ItemName.Silk,20,deconstruct
5058,ItemName.CapricornChestplate,1037,ItemName.SilverDye,1,deconstruct
5060,ItemName.CapricornTail,75,ItemName.FallenStar,5,deconstruct
5060,ItemName.CapricornTail,225,ItemName.Silk,20,deconstruct
5060,ItemName.CapricornTail,1037,ItemName.SilverDye,1,deconstruct
5061,ItemName.TVHeadMask,170,ItemName.Glass,10,deconstruct
5061,ItemName.TVHeadMask,530,ItemName.Wire,10,deconstruct
5062,ItemName.TVHeadSuit,225,ItemName.Silk,20,deconstruct
5062,ItemName.TVHeadSuit,1016,ItemName.PurpleDye,1,deconstruct
5063,ItemName.TVHeadPants,225,ItemName.Silk,20,deconstruct
5063,ItemName.TVHeadPants,1016,ItemName.PurpleDye,1,deconstruct
5064,ItemName.LavaproofTackleBag,3721,ItemName.AnglerTackleBag,1,deconstruct
5064,ItemName.LavaproofTackleBag,4881,ItemName.LavaFishingHook,1,deconstruct
5066,ItemName.BeeHive,1124,ItemName.Hive,5,deconstruct
5067,ItemName.AntlionEggs,323,ItemName.AntlionMandible,1,deconstruct
5067,ItemName.AntlionEggs,3271,ItemName.Sandstone,5,deconstruct
5068,ItemName.FlinxFurCoat,19,ItemName.GoldBar,8,deconstruct
5068,ItemName.FlinxFurCoat,225,ItemName.Silk,10,deconstruct
5068,ItemName.FlinxFurCoat,5070,ItemName.FlinxFur,8,deconstruct
5069,ItemName.FlinxStaff,19,ItemName.GoldBar,10,deconstruct
5069,ItemName.FlinxStaff,5070,ItemName.FlinxFur,6,deconstruct
5074,ItemName.BoneWhip,150,ItemName.Cobweb,55,deconstruct
5074,ItemName.BoneWhip,154,ItemName.Bone,90,deconstruct
5092,ItemName.MonsterLasagna,68,ItemName.RottenChunk,8,deconstruct
5099,ItemName.GarlandHat,313,ItemName.Daybloom,1,deconstruct
5099,ItemName.GarlandHat,314,ItemName.Moonglow,1,deconstruct
5099,ItemName.GarlandHat,315,ItemName.Blinkroot,1,deconstruct
5099,ItemName.GarlandHat,316,ItemName.Deathweed,1,deconstruct
5099,ItemName.GarlandHat,317,ItemName.Waterleaf,1,deconstruct
5099,ItemName.GarlandHat,318,ItemName.Fireblossom,1,deconstruct
5099,ItemName.GarlandHat,2358,ItemName.Shiverthorn,1,deconstruct
5102,ItemName.WilsonShirt,225,ItemName.Silk,20,deconstruct
5103,ItemName.WilsonPants,225,ItemName.Silk,20,deconstruct
5104,ItemName.WilsonBeardShort,5106,ItemName.WilsonBeardMagnificent,1,deconstruct
5105,ItemName.WilsonBeardLong,5106,ItemName.WilsonBeardMagnificent,1,deconstruct
5107,ItemName.Magiluminescence,57,ItemName.DemoniteBar,12,deconstruct
5107,ItemName.Magiluminescence,180,ItemName.Topaz,5,deconstruct
5115,ItemName.WillowShirt,225,ItemName.Silk,20,deconstruct
5116,ItemName.WillowSkirt,225,ItemName.Silk,20,deconstruct
5120,ItemName.DeerThing,38,ItemName.Lens,1,deconstruct
5120,ItemName.DeerThing,56,ItemName.DemoniteOre,5,deconstruct
5120,ItemName.DeerThing,5070,ItemName.FlinxFur,3,deconstruct
5125,ItemName.FartMinecart,215,ItemName.WhoopieCushion,1,deconstruct
5125,ItemName.FartMinecart,2343,ItemName.Minecart,1,deconstruct
5126,ItemName.HandOfCreation,3061,ItemName.ArchitectGizmoPack,1,deconstruct
5126,ItemName.HandOfCreation,4056,ItemName.AncientChisel,1,deconstruct
5126,ItemName.HandOfCreation,4341,ItemName.PortableStool,1,deconstruct
5126,ItemName.HandOfCreation,5010,ItemName.TreasureMagnet,1,deconstruct
5127,ItemName.VioletMoss,5128,ItemName.RainbowMoss,1,item_transform
5129,ItemName.Flymeal,3520,ItemName.GoldBroadsword,1,deconstruct
5129,ItemName.Flymeal,5132,ItemName.Stinkbug,5,deconstruct
5131,ItemName.ResplendentDessert,4797,ItemName.KingSlimePetItem,1,deconstruct
5131,ItemName.ResplendentDessert,4960,ItemName.QueenSlimePetItem,1,deconstruct
5133,ItemName.StinkbugCage,2208,ItemName.Terrarium,1,deconstruct
5133,ItemName.StinkbugCage,5132,ItemName.Stinkbug,1,deconstruct
5135,ItemName.VenomDartTrap,539,ItemName.DartTrap,1,deconstruct
5135,ItemName.VenomDartTrap,2607,ItemName.SpiderFang,2,deconstruct
5137,ItemName.StinkbugHousingBlocker,5132,ItemName.Stinkbug,1,deconstruct
5138,ItemName.StinkbugHousingBlockerEcho,5132,ItemName.Stinkbug,1,deconstruct
5140,ItemName.FishingBobberGlowingStar,75,ItemName.FallenStar,5,deconstruct
5140,ItemName.FishingBobberGlowingStar,5139,ItemName.FishingBobber,1,deconstruct
5141,ItemName.FishingBobberGlowingLava,4354,ItemName.LavaMoss,5,deconstruct
5141,ItemName.FishingBobberGlowingLava,5140,ItemName.FishingBobberGlowingStar,1,deconstruct
5142,ItemName.FishingBobberGlowingKrypton,4377,ItemName.KryptonMoss,5,deconstruct
5142,ItemName.FishingBobberGlowingKrypton,5140,ItemName.FishingBobberGlowingStar,1,deconstruct
5143,ItemName.FishingBobberGlowingXenon,4378,ItemName.XenonMoss,5,deconstruct
5143,ItemName.FishingBobberGlowingXenon,5140,ItemName.FishingBobberGlowingStar,1,deconstruct
5144,ItemName.FishingBobberGlowingArgon,4389,ItemName.ArgonMoss,5,deconstruct
5144,ItemName.FishingBobberGlowingArgon,5140,ItemName.FishingBobberGlowingStar,1,deconstruct
5145,ItemName.FishingBobberGlowingViolet,5127,ItemName.VioletMoss,5,deconstruct
5145,ItemName.FishingBobberGlowingViolet,5140,ItemName.FishingBobberGlowingStar,1,deconstruct
5146,ItemName.FishingBobberGlowingRainbow,5128,ItemName.RainbowMoss,5,deconstruct
5146,ItemName.FishingBobberGlowingRainbow,5140,ItemName.FishingBobberGlowingStar,1,deconstruct
5147,ItemName.WandofFrosting,974,ItemName.IceTorch,99,deconstruct
5147,ItemName.WandofFrosting,3069,ItemName.WandofSparking,1,deconstruct
5148,ItemName.CoralBathtub,5306,ItemName.ReefBlock,14,deconstruct
5149,ItemName.CoralBed,225,ItemName.Silk,5,deconstruct
5149,ItemName.CoralBed,5306,ItemName.ReefBlock,15,deconstruct
5150,ItemName.CoralBookcase,149,ItemName.Book,10,deconstruct
5150,ItemName.CoralBookcase,5306,ItemName.ReefBlock,20,deconstruct
5151,ItemName.CoralDresser,5306,ItemName.ReefBlock,16,deconstruct
5152,ItemName.CoralCandelabra,8,ItemName.Torch,3,deconstruct
5152,ItemName.CoralCandelabra,5306,ItemName.ReefBlock,5,deconstruct
5153,ItemName.CoralCandle,8,ItemName.Torch,1,deconstruct
5153,ItemName.CoralCandle,5306,ItemName.ReefBlock,4,deconstruct
5154,ItemName.CoralChair,5306,ItemName.ReefBlock,4,deconstruct
5155,ItemName.CoralChandelier,8,ItemName.Torch,4,deconstruct
5155,ItemName.CoralChandelier,85,ItemName.Chain,1,deconstruct
5155,ItemName.CoralChandelier,5306,ItemName.ReefBlock,4,deconstruct
5156,ItemName.CoralChest,22,ItemName.IronBar,2,deconstruct
5156,ItemName.CoralChest,5306,ItemName.ReefBlock,8,deconstruct
5157,ItemName.CoralClock,22,ItemName.IronBar,3,deconstruct
5157,ItemName.CoralClock,170,ItemName.Glass,6,deconstruct
5157,ItemName.CoralClock,5306,ItemName.ReefBlock,10,deconstruct
5158,ItemName.CoralDoor,5306,ItemName.ReefBlock,6,deconstruct
5159,ItemName.CoralLamp,8,ItemName.Torch,1,deconstruct
5159,ItemName.CoralLamp,5306,ItemName.ReefBlock,3,deconstruct
5160,ItemName.CoralLantern,8,ItemName.Torch,1,deconstruct
5160,ItemName.CoralLantern,5306,ItemName.ReefBlock,6,deconstruct
5161,ItemName.CoralPiano,149,ItemName.Book,1,deconstruct
5161,ItemName.CoralPiano,154,ItemName.Bone,4,deconstruct
5161,ItemName.CoralPiano,5306,ItemName.ReefBlock,15,deconstruct
5162,ItemName.CoralPlatform,5306,ItemName.ReefBlock,1,deconstruct
5163,ItemName.CoralSink,206,ItemName.WaterBucket,1,deconstruct
5163,ItemName.CoralSink,5306,ItemName.ReefBlock,6,deconstruct
5164,ItemName.CoralSofa,225,ItemName.Silk,2,deconstruct
5164,ItemName.CoralSofa,5306,ItemName.ReefBlock,5,deconstruct
5165,ItemName.CoralTable,5306,ItemName.ReefBlock,8,deconstruct
5166,ItemName.CoralWorkbench,5306,ItemName.ReefBlock,10,deconstruct
5167,ItemName.Fake_CoralChest,530,ItemName.Wire,10,deconstruct
5167,ItemName.Fake_CoralChest,5156,ItemName.CoralChest,1,deconstruct
5168,ItemName.CoralToilet,5306,ItemName.ReefBlock,6,deconstruct
5169,ItemName.BalloonBathtub,3738,ItemName.SillyBalloonGreen,14,deconstruct
5170,ItemName.BalloonBed,225,ItemName.Silk,5,deconstruct
5170,ItemName.BalloonBed,3738,ItemName.SillyBalloonGreen,15,deconstruct
5171,ItemName.BalloonBookcase,149,ItemName.Book,10,deconstruct
5171,ItemName.BalloonBookcase,3738,ItemName.SillyBalloonGreen,20,deconstruct
5172,ItemName.BalloonDresser,3738,ItemName.SillyBalloonGreen,16,deconstruct
5173,ItemName.BalloonCandelabra,8,ItemName.Torch,3,deconstruct
5173,ItemName.BalloonCandelabra,3738,ItemName.SillyBalloonGreen,5,deconstruct
5174,ItemName.BalloonCandle,8,ItemName.Torch,1,deconstruct
5174,ItemName.BalloonCandle,3738,ItemName.SillyBalloonGreen,4,deconstruct
5175,ItemName.BalloonChair,3738,ItemName.SillyBalloonGreen,4,deconstruct
5176,ItemName.BalloonChandelier,8,ItemName.Torch,4,deconstruct
5176,ItemName.BalloonChandelier,85,ItemName.Chain,1,deconstruct
5176,ItemName.BalloonChandelier,3738,ItemName.SillyBalloonGreen,4,deconstruct
5177,ItemName.BalloonChest,22,ItemName.IronBar,2,deconstruct
5177,ItemName.BalloonChest,3738,ItemName.SillyBalloonGreen,8,deconstruct
5178,ItemName.BalloonClock,22,ItemName.IronBar,3,deconstruct
5178,ItemName.BalloonClock,170,ItemName.Glass,6,deconstruct
5178,ItemName.BalloonClock,3738,ItemName.SillyBalloonGreen,10,deconstruct
5179,ItemName.BalloonDoor,3738,ItemName.SillyBalloonGreen,6,deconstruct
5180,ItemName.BalloonLamp,8,ItemName.Torch,1,deconstruct
5180,ItemName.BalloonLamp,3738,ItemName.SillyBalloonGreen,3,deconstruct
5181,ItemName.BalloonLantern,8,ItemName.Torch,1,deconstruct
5181,ItemName.BalloonLantern,3738,ItemName.SillyBalloonGreen,6,deconstruct
5182,ItemName.BalloonPiano,149,ItemName.Book,1,deconstruct
5182,ItemName.BalloonPiano,154,ItemName.Bone,4,deconstruct
5182,ItemName.BalloonPiano,3738,ItemName.SillyBalloonGreen,15,deconstruct
5183,ItemName.BalloonPlatform,3738,ItemName.SillyBalloonGreen,1,deconstruct
5184,ItemName.BalloonSink,206,ItemName.WaterBucket,1,deconstruct
5184,ItemName.BalloonSink,3738,ItemName.SillyBalloonGreen,6,deconstruct
5185,ItemName.BalloonSofa,225,ItemName.Silk,2,deconstruct
5185,ItemName.BalloonSofa,3738,ItemName.SillyBalloonGreen,5,deconstruct
5186,ItemName.BalloonTable,3738,ItemName.SillyBalloonGreen,8,deconstruct
5187,ItemName.BalloonWorkbench,3738,ItemName.SillyBalloonGreen,10,deconstruct
5188,ItemName.Fake_BalloonChest,530,ItemName.Wire,10,deconstruct
5188,ItemName.Fake_BalloonChest,5177,ItemName.BalloonChest,1,deconstruct
5189,ItemName.BalloonToilet,3738,ItemName.SillyBalloonGreen,6,deconstruct
5190,ItemName.AshWoodBathtub,5215,ItemName.AshWood,14,deconstruct
5191,ItemName.AshWoodBed,225,ItemName.Silk,5,deconstruct
5191,ItemName.AshWoodBed,5215,ItemName.AshWood,15,deconstruct
5192,ItemName.AshWoodBookcase,149,ItemName.Book,10,deconstruct
